CLB1 RESOURCE17581
CLB10340 RESOURCE59025
CLB10341 RESOURCE49039
CLB10342 RESOURCE51438
CLB10343 RESOURCE53453
CLB10344 RESOURCE41054
CLB10345 RESOURCE52986
CLB10346 RESOURCE61513
CLB10347 RESOURCE45590
CLB10348 RESOURCE58064
CLB10349 RESOURCE56912
CLB1035 RESOURCE68064
CLB10350 RESOURCE56910
CLB10351 RESOURCE58065
CLB10352 RESOURCE58538
CLB10353 RESOURCE57393
CLB10354 RESOURCE54424
CLB10355 RESOURCE57392
CLB10356 RESOURCE56336
CLB10357 RESOURCE56913
CLB10358 RESOURCE56917
CLB10359 RESOURCE52984
CLB1036 RESOURCE67582
CLB10360 RESOURCE50975
CLB10361 RESOURCE52506
CLB10362 RESOURCE48472
CLB10363 RESOURCE40574
CLB10364 RESOURCE59504
CLB10365 RESOURCE51452
CLB10366 RESOURCE53945
CLB10367 RESOURCE59500
CLB10368 RESOURCE58541
CLB10369 RESOURCE59017
CLB1037 RESOURCE68058
CLB10370 RESOURCE51917
CLB10371 RESOURCE56345
CLB10372 RESOURCE44628
CLB10373 RESOURCE59023
CLB10374 RESOURCE54426
CLB10375 RESOURCE47512
CLB10376 RESOURCE59026
CLB10377 RESOURCE56916
CLB10378 RESOURCE46066
CLB10379 RESOURCE49518
CLB1038 RESOURCE32620
CLB10380 RESOURCE40577
CLB10381 RESOURCE51455
CLB10382 RESOURCE59990
CLB10383 RESOURCE49041
CLB10384 RESOURCE50008
CLB10385 RESOURCE50005
CLB10386 RESOURCE53937
CLB10387 RESOURCE55387
CLB10388 RESOURCE47987
CLB10389 RESOURCE57402
CLB1039 RESOURCE66618
CLB10390 RESOURCE58549
CLB10391 RESOURCE47507
CLB10392 RESOURCE47993
CLB10393 RESOURCE59018
CLB10394 RESOURCE59498
CLB10395 RESOURCE45587
CLB10396 RESOURCE58071
CLB10397 RESOURCE40575
CLB10398 RESOURCE49049
CLB10399 RESOURCE55865
CLB104 RESOURCE5077
CLB1040 RESOURCE62689
CLB10400 RESOURCE55866
CLB10401 RESOURCE47505
CLB10402 RESOURCE40576
CLB10403 RESOURCE45596
CLB10404 RESOURCE49051
CLB10405 RESOURCE46549
CLB10406 RESOURCE59028
CLB10407 RESOURCE39615
CLB10408 RESOURCE49532
CLB10409 RESOURCE49520
CLB1041 RESOURCE67577
CLB10410 RESOURCE48469
CLB10411 RESOURCE46092
CLB10412 RESOURCE15158
CLB10413 RESOURCE45111
CLB10414 RESOURCE42112
CLB10415 RESOURCE57387
CLB10416 RESOURCE57388
CLB10417 RESOURCE40095
CLB10418 RESOURCE40088
CLB10419 RESOURCE52979
CLB1042 RESOURCE66137
CLB10420 RESOURCE55373
CLB10421 RESOURCE55374
CLB10422 RESOURCE50974
CLB10423 RESOURCE46065
CLB10424 RESOURCE52499
CLB10425 RESOURCE57403
CLB10426 RESOURCE57396
CLB10427 RESOURCE55393
CLB10428 RESOURCE52497
CLB10429 RESOURCE45109
CLB1043 RESOURCE69505
CLB10430 RESOURCE49528
CLB10431 RESOURCE53939
CLB10432 RESOURCE54427
CLB10433 RESOURCE55372
CLB10434 RESOURCE37684
CLB10435 RESOURCE39603
CLB10436 RESOURCE49058
CLB10437 RESOURCE40082
CLB10438 RESOURCE58543
CLB10439 RESOURCE59975
CLB1044 RESOURCE59130
CLB10440 RESOURCE56343
CLB10441 RESOURCE39602
CLB10442 RESOURCE58547
CLB10443 RESOURCE59508
CLB10444 RESOURCE50011
CLB10445 RESOURCE57398
CLB10446 RESOURCE39601
CLB10447 RESOURCE58061
CLB10448 RESOURCE53944
CLB10449 RESOURCE45591
CLB1045 RESOURCE57502
CLB10450 RESOURCE53455
CLB10451 RESOURCE59986
CLB10452 RESOURCE55383
CLB10453 RESOURCE53466
CLB10454 RESOURCE49521
CLB10455 RESOURCE52980
CLB10456 RESOURCE38644
CLB10457 RESOURCE50965
CLB10458 RESOURCE46073
CLB10459 RESOURCE55859
CLB1046 RESOURCE44737
CLB10460 RESOURCE53463
CLB10461 RESOURCE54420
CLB10462 RESOURCE43732
CLB10463 RESOURCE49519
CLB10464 RESOURCE47508
CLB10465 RESOURCE56334
CLB10466 RESOURCE38648
CLB10467 RESOURCE56909
CLB10468 RESOURCE54416
CLB10469 RESOURCE59020
CLB1047 RESOURCE63163
CLB10470 RESOURCE55382
CLB10471 RESOURCE48468
CLB10472 RESOURCE48467
CLB10473 RESOURCE53464
CLB10474 RESOURCE54422
CLB10475 RESOURCE53942
CLB10476 RESOURCE59497
CLB10477 RESOURCE40087
CLB10478 RESOURCE54894
CLB10479 RESOURCE55377
CLB1048 RESOURCE62679
CLB10480 RESOURCE48471
CLB10481 RESOURCE51440
CLB10482 RESOURCE52981
CLB10483 RESOURCE47985
CLB10484 RESOURCE50480
CLB10485 RESOURCE39604
CLB10486 RESOURCE52498
CLB10487 RESOURCE49529
CLB10488 RESOURCE38611
CLB10489 RESOURCE54900
CLB1049 RESOURCE65179
CLB10490 RESOURCE50485
CLB10491 RESOURCE54415
CLB10492 RESOURCE46552
CLB10493 RESOURCE46547
CLB10494 RESOURCE51925
CLB10495 RESOURCE46068
CLB10496 RESOURCE47027
CLB10497 RESOURCE43262
CLB10498 RESOURCE34155
CLB10499 RESOURCE57390
CLB105 RESOURCE32611
CLB1050 RESOURCE61631
CLB10500 RESOURCE50001
CLB10501 RESOURCE51437
CLB10502 RESOURCE49040
CLB10503 RESOURCE50000
CLB10504 RESOURCE52501
CLB10505 RESOURCE39605
CLB10506 RESOURCE53947
CLB10507 RESOURCE58073
CLB10508 RESOURCE45594
CLB10509 RESOURCE49522
CLB1051 RESOURCE68066
CLB10510 RESOURCE52494
CLB10511 RESOURCE50481
CLB10512 RESOURCE49043
CLB10513 RESOURCE50967
CLB10514 RESOURCE47990
CLB10515 RESOURCE47988
CLB10516 RESOURCE50960
CLB10517 RESOURCE38168
CLB10518 RESOURCE53934
CLB10519 RESOURCE49999
CLB1052 RESOURCE69027
CLB10520 RESOURCE54898
CLB10521 RESOURCE54414
CLB10522 RESOURCE55858
CLB10523 RESOURCE55384
CLB10524 RESOURCE54903
CLB10525 RESOURCE53933
CLB10526 RESOURCE53456
CLB10527 RESOURCE52495
CLB10528 RESOURCE52505
CLB10529 RESOURCE50483
CLB1053 RESOURCE66627
CLB10530 RESOURCE52509
CLB10531 RESOURCE53938
CLB10532 RESOURCE53462
CLB10533 RESOURCE55861
CLB10534 RESOURCE54906
CLB10535 RESOURCE49527
CLB10536 RESOURCE51447
CLB10537 RESOURCE49523
CLB10538 RESOURCE54905
CLB10539 RESOURCE55855
CLB1054 RESOURCE67584
CLB10540 RESOURCE50959
CLB10541 RESOURCE56344
CLB10542 RESOURCE59506
CLB10543 RESOURCE47991
CLB10544 RESOURCE59024
CLB10545 RESOURCE47504
CLB10546 RESOURCE47510
CLB10547 RESOURCE41525
CLB10548 RESOURCE55381
CLB10549 RESOURCE56340
CLB1055 RESOURCE59618
CLB10550 RESOURCE50003
CLB10551 RESOURCE52976
CLB10552 RESOURCE53941
CLB10553 RESOURCE46071
CLB10554 RESOURCE50488
CLB10555 RESOURCE50963
CLB10556 RESOURCE52502
CLB10557 RESOURCE49530
CLB10558 RESOURCE51444
CLB10559 RESOURCE50966
CLB1056 RESOURCE62104
CLB10560 RESOURCE51443
CLB10561 RESOURCE51445
CLB10562 RESOURCE54419
CLB10563 RESOURCE56911
CLB10564 RESOURCE53460
CLB10565 RESOURCE51922
CLB10566 RESOURCE41541
CLB10567 RESOURCE53457
CLB10568 RESOURCE50486
CLB10569 RESOURCE41045
CLB1057 RESOURCE66145
CLB10570 RESOURCE55376
CLB10571 RESOURCE51921
CLB10572 RESOURCE52987
CLB10573 RESOURCE56332
CLB10574 RESOURCE41046
CLB10575 RESOURCE53454
CLB10576 RESOURCE49526
CLB10577 RESOURCE49524
CLB10578 RESOURCE49038
CLB10579 RESOURCE50484
CLB1058 RESOURCE68067
CLB10580 RESOURCE42102
CLB10581 RESOURCE49048
CLB10582 RESOURCE50969
CLB10583 RESOURCE52503
CLB10584 RESOURCE53940
CLB10585 RESOURCE54417
CLB10586 RESOURCE53936
CLB10587 RESOURCE57394
CLB10588 RESOURCE50006
CLB10589 RESOURCE58060
CLB1059 RESOURCE58172
CLB10590 RESOURCE52493
CLB10591 RESOURCE47509
CLB10592 RESOURCE50004
CLB10593 RESOURCE53461
CLB10594 RESOURCE52500
CLB10595 RESOURCE49046
CLB10596 RESOURCE50964
CLB10597 RESOURCE52982
CLB10598 RESOURCE42103
CLB10599 RESOURCE47031
CLB106 RESOURCE3632
CLB1060 RESOURCE62112
CLB10600 RESOURCE50482
CLB10601 RESOURCE50002
CLB10602 RESOURCE47025
CLB10603 RESOURCE52983
CLB10604 RESOURCE53465
CLB10605 RESOURCE52507
CLB10606 RESOURCE52496
CLB10607 RESOURCE50962
CLB10608 RESOURCE58063
CLB10609 RESOURCE45589
CLB1061 RESOURCE68057
CLB10610 RESOURCE54418
CLB10611 RESOURCE54896
CLB10612 RESOURCE58546
CLB10613 RESOURCE42583
CLB10614 RESOURCE49552
CLB10615 RESOURCE42105
CLB10616 RESOURCE46572
CLB10617 RESOURCE51472
CLB10618 RESOURCE47539
CLB10619 RESOURCE47534
CLB1062 RESOURCE63162
CLB10620 RESOURCE44661
CLB10621 RESOURCE48500
CLB10622 RESOURCE44085
CLB10623 RESOURCE49074
CLB10624 RESOURCE47540
CLB10625 RESOURCE48016
CLB10626 RESOURCE35113
CLB10627 RESOURCE44653
CLB10628 RESOURCE46574
CLB10629 RESOURCE43607
CLB1063 RESOURCE33100
CLB10630 RESOURCE41381
CLB10631 RESOURCE49553
CLB10632 RESOURCE38035
CLB10633 RESOURCE47060
CLB10634 RESOURCE50512
CLB10635 RESOURCE45132
CLB10636 RESOURCE43125
CLB10637 RESOURCE46583
CLB10638 RESOURCE46102
CLB10639 RESOURCE43605
CLB1064 RESOURCE68061
CLB10640 RESOURCE39126
CLB10641 RESOURCE40084
CLB10642 RESOURCE36492
CLB10643 RESOURCE49557
CLB10644 RESOURCE45621
CLB10645 RESOURCE52527
CLB10646 RESOURCE45139
CLB10647 RESOURCE45138
CLB10648 RESOURCE46099
CLB10649 RESOURCE42565
CLB1065 RESOURCE62107
CLB10650 RESOURCE48018
CLB10651 RESOURCE42582
CLB10652 RESOURCE47537
CLB10653 RESOURCE50993
CLB10654 RESOURCE45620
CLB10655 RESOURCE48022
CLB10656 RESOURCE48499
CLB10657 RESOURCE41523
CLB10658 RESOURCE45619
CLB10659 RESOURCE49075
CLB1066 RESOURCE62116
CLB10660 RESOURCE41396
CLB10661 RESOURCE49077
CLB10662 RESOURCE54923
CLB10663 RESOURCE45618
CLB10664 RESOURCE46579
CLB10665 RESOURCE43114
CLB10666 RESOURCE49068
CLB10667 RESOURCE44660
CLB10668 RESOURCE34186
CLB10669 RESOURCE43126
CLB1067 RESOURCE57017
CLB10670 RESOURCE38502
CLB10671 RESOURCE41379
CLB10672 RESOURCE44656
CLB10673 RESOURCE45142
CLB10674 RESOURCE43124
CLB10675 RESOURCE43606
CLB10676 RESOURCE46094
CLB10677 RESOURCE49076
CLB10678 RESOURCE46098
CLB10679 RESOURCE49073
CLB1068 RESOURCE60576
CLB10680 RESOURCE46582
CLB10681 RESOURCE40085
CLB10682 RESOURCE45614
CLB10683 RESOURCE47063
CLB10684 RESOURCE48015
CLB10685 RESOURCE49555
CLB10686 RESOURCE41969
CLB10687 RESOURCE45617
CLB10688 RESOURCE43122
CLB10689 RESOURCE47058
CLB1069 RESOURCE62111
CLB10690 RESOURCE47535
CLB10691 RESOURCE41042
CLB10692 RESOURCE41522
CLB10693 RESOURCE43113
CLB10694 RESOURCE43608
CLB10695 RESOURCE41384
CLB10696 RESOURCE41958
CLB10697 RESOURCE45616
CLB10698 RESOURCE43118
CLB10699 RESOURCE38506
CLB107 RESOURCE10070
CLB1070 RESOURCE59131
CLB10700 RESOURCE45615
CLB10701 RESOURCE44083
CLB10702 RESOURCE43117
CLB10703 RESOURCE37544
CLB10704 RESOURCE49070
CLB10705 RESOURCE38505
CLB10706 RESOURCE44081
CLB10707 RESOURCE39463
CLB10708 RESOURCE43123
CLB10709 RESOURCE44655
CLB1071 RESOURCE62685
CLB10710 RESOURCE38504
CLB10711 RESOURCE36493
CLB10712 RESOURCE38989
CLB10713 RESOURCE39469
CLB10714 RESOURCE40563
CLB10715 RESOURCE41395
CLB10716 RESOURCE39947
CLB10717 RESOURCE45133
CLB10718 RESOURCE40565
CLB10719 RESOURCE41392
CLB1072 RESOURCE69498
CLB10720 RESOURCE34633
CLB10721 RESOURCE40430
CLB10722 RESOURCE38508
CLB10723 RESOURCE38982
CLB10724 RESOURCE39943
CLB10725 RESOURCE39462
CLB10726 RESOURCE40420
CLB10727 RESOURCE40429
CLB10728 RESOURCE38987
CLB10729 RESOURCE41973
CLB1073 RESOURCE68544
CLB10730 RESOURCE40908
CLB10731 RESOURCE40906
CLB10732 RESOURCE41966
CLB10733 RESOURCE50034
CLB10734 RESOURCE44652
CLB10735 RESOURCE39464
CLB10736 RESOURCE38033
CLB10737 RESOURCE40422
CLB10738 RESOURCE40913
CLB10739 RESOURCE53485
CLB1074 RESOURCE68055
CLB10740 RESOURCE38511
CLB10741 RESOURCE41388
CLB10742 RESOURCE43603
CLB10743 RESOURCE40424
CLB10744 RESOURCE42440
CLB10745 RESOURCE41967
CLB10746 RESOURCE38028
CLB10747 RESOURCE38985
CLB10748 RESOURCE44795
CLB10749 RESOURCE40431
CLB1075 RESOURCE69025
CLB10750 RESOURCE41960
CLB10751 RESOURCE39471
CLB10752 RESOURCE40910
CLB10753 RESOURCE38031
CLB10754 RESOURCE44796
CLB10755 RESOURCE41382
CLB10756 RESOURCE34632
CLB10757 RESOURCE38988
CLB10758 RESOURCE36490
CLB10759 RESOURCE39949
CLB1076 RESOURCE68546
CLB10760 RESOURCE41964
CLB10761 RESOURCE36973
CLB10762 RESOURCE65579
CLB10763 RESOURCE42447
CLB10764 RESOURCE41962
CLB10765 RESOURCE43116
CLB10766 RESOURCE43109
CLB10767 RESOURCE43115
CLB10768 RESOURCE43597
CLB10769 RESOURCE41963
CLB1077 RESOURCE69506
CLB10770 RESOURCE43596
CLB10771 RESOURCE39470
CLB10772 RESOURCE42448
CLB10773 RESOURCE35114
CLB10774 RESOURCE39467
CLB10775 RESOURCE39952
CLB10776 RESOURCE38984
CLB10777 RESOURCE43119
CLB10778 RESOURCE41385
CLB10779 RESOURCE36974
CLB1078 RESOURCE62686
CLB10780 RESOURCE45134
CLB10781 RESOURCE38104
CLB10782 RESOURCE38509
CLB10783 RESOURCE37548
CLB10784 RESOURCE43602
CLB10785 RESOURCE39953
CLB10786 RESOURCE44217
CLB10787 RESOURCE38030
CLB10788 RESOURCE41972
CLB10789 RESOURCE43737
CLB1079 RESOURCE60563
CLB10790 RESOURCE38983
CLB10791 RESOURCE39472
CLB10792 RESOURCE44076
CLB10793 RESOURCE47055
CLB10794 RESOURCE38512
CLB10795 RESOURCE39473
CLB10796 RESOURCE43259
CLB10797 RESOURCE46095
CLB10798 RESOURCE43121
CLB10799 RESOURCE42444
CLB108 RESOURCE6613
CLB1080 RESOURCE61628
CLB10800 RESOURCE37551
CLB10801 RESOURCE39946
CLB10802 RESOURCE37545
CLB10803 RESOURCE38025
CLB10804 RESOURCE42443
CLB10805 RESOURCE38507
CLB10806 RESOURCE42450
CLB10807 RESOURCE39948
CLB10808 RESOURCE40428
CLB10809 RESOURCE39951
CLB1081 RESOURCE65656
CLB10810 RESOURCE44651
CLB10811 RESOURCE41397
CLB10812 RESOURCE45613
CLB10813 RESOURCE41968
CLB10814 RESOURCE43108
CLB10815 RESOURCE39944
CLB10816 RESOURCE44662
CLB10817 RESOURCE43600
CLB10818 RESOURCE43257
CLB10819 RESOURCE41386
CLB1082 RESOURCE67105
CLB10820 RESOURCE40904
CLB10821 RESOURCE45136
CLB10822 RESOURCE38510
CLB10823 RESOURCE34628
CLB10824 RESOURCE36494
CLB10825 RESOURCE41393
CLB10826 RESOURCE41387
CLB10827 RESOURCE38513
CLB10828 RESOURCE39468
CLB10829 RESOURCE40909
CLB1083 RESOURCE36078
CLB10830 RESOURCE35531
CLB10831 RESOURCE42445
CLB10832 RESOURCE44654
CLB10833 RESOURCE40426
CLB10834 RESOURCE47536
CLB10835 RESOURCE43598
CLB10836 RESOURCE43595
CLB10837 RESOURCE40914
